id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
1797,31/08/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,can,330ml,0.73,21953
1798,31/08/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,plastic,1.5lt,2.17,25801
1799,31/08/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,plastic,1.5lt,1.81,22198
1800,30/09/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.11,13952
1801,30/09/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,plastic,1.5lt,3.2,11065
1802,30/09/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,can,330ml,0.68,18514
1803,30/09/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,glass,500ml,1.25,18468
1804,30/09/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,plastic,1.5lt,2.39,16640
1805,30/09/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,can,330ml,0.78,21721
1806,30/09/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,glass,500ml,1,29422
1807,30/09/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.58,27398
1808,30/09/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,glass,500ml,0.46,56871
1809,30/09/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,can,330ml,0.36,36890
1810,30/09/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,plastic,1.5lt,1.57,20747
1811,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.22,16191
1812,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,plastic,1.5lt,3.8,9023
1813,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,can,330ml,0.85,15639
1814,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,glass,500ml,1.1,28421
1815,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,can,330ml,0.64,31668
1816,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,glass,500ml,0.76,45221
1817,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,can,330ml,0.56,33890
1818,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,glass,500ml,0.65,43240
1819,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,plastic,1.5lt,0.75,49118
1820,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,can,330ml,0.21,84624
1821,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,glass,500ml,1.04,20986
1822,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,plastic,1.5lt,2.46,15765
1823,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,can,330ml,0.28,42573
1824,30/09/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,glass,500ml,1.46,19658
1825,30/09/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,plastic,1.5lt,3.74,13236
1826,30/09/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,can,330ml,0.78,33413
1827,30/09/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,glass,500ml,1.4,24096
1828,30/09/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,can,330ml,0.58,56655
1829,30/09/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,glass,500ml,0.8,64179
1830,30/09/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,plastic,1.5lt,1.9,28795
1831,30/09/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,can,330ml,0.33,91045
1832,30/09/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,plastic,1.5lt,1.34,34388
1833,30/09/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,can,330ml,0.33,81903
1834,30/09/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,glass,500ml,0.86,40148
1835,30/09/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,plastic,1.5lt,1.61,36224
1836,30/09/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,can,330ml,0.59,32933
1837,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,glass,500ml,1.31,18270
1838,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,plastic,1.5lt,3.21,14078
1839,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.91,14887
1840,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,glass,500ml,1.23,26563
1841,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,3.2,13888
1842,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,can,330ml,0.67,34611
1843,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,glass,500ml,0.76,55362
1844,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,plastic,1.5lt,1.73,29133
1845,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,can,330ml,0.32,73818
1846,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,glass,500ml,0.57,59532
1847,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,plastic,,0.93,42320
1848,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,can,330ml,0.36,46185
1849,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.82,32625
1850,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,plastic,1.5lt,1.96,21992
1851,30/09/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,can,330ml,0.5,30440
1852,30/09/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.35,10491
1853,30/09/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,plastic,1.5lt,2.08,10115
1854,30/09/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,can,330ml,0.97,9369
1855,30/09/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,glass,500ml,0.82,23327
1856,30/09/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,plastic,1.5lt,2.11,14915
1857,30/09/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,glass,500ml,0.64,35461
1858,30/09/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,1.51,20973
1859,30/09/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,plastic,1.5lt,1.06,22856
1860,30/09/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,glass,500ml,0.89,19920
1861,30/09/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,can,330ml,0.41,24823
1862,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,glass,500ml,0.99,15458
1863,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,plastic,1.5lt,1.99,14717
1864,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,can,330ml,0.73,15667
1865,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,glass,500ml,1.08,17693
1866,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,3.59,6268
1867,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,glass,500ml,0.88,27140
1868,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,can,330ml,0.31,51166
1869,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,glass,500ml,0.7,25862
1870,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,plastic,1.5lt,1.2,22144
1871,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,can,330ml,0.32,48016
1872,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,glass,500ml,0.76,24890
1873,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,plastic,1.5lt,2.24,11517
1874,30/09/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,glass,500ml,0.76,15963
1875,30/09/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,1.97,36921
1876,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,plastic,1.5lt,1.85,24832
1877,30/09/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,can,330ml,0.26,45324
1878,30/09/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,plastic,1.5lt,1.96,13823
1879,30/09/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,glass,500ml,0.86,23989
1880,30/09/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,can,330ml,0.33,40244
1881,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,can,330ml,0.69,19332
1882,30/09/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,can,330ml,0.69,23942
1883,30/09/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,can,330ml,0.58,25173
1884,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,can,330ml,0.36,36876
1885,30/09/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.62,25687
1886,30/09/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,glass,500ml,0.68,56416
1887,30/09/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,can,330ml,0.52,35197
1888,30/09/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,plastic,1.5lt,0.58,50108
1889,30/09/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,plastic,1.5lt,1.64,22415
1890,31/10/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,glass,500ml,1.14,13559
1891,31/10/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,can,330ml,0.88,11512
1892,31/10/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,glass,500ml,1.32,14768
1893,31/10/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,plastic,1.5lt,2.78,11810
1894,31/10/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,can,330ml,0.59,28120
1895,31/10/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,glass,500ml,0.91,22641
1896,31/10/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.85,18825
1897,31/10/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,plastic,1.5lt,0.88,30242
1898,31/10/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,can,330ml,0.25,64253
1899,31/10/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,glass,500ml,1.08,11087
1900,31/10/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,plastic,1.5lt,1.68,15131
1901,31/10/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,can,330ml,0.25,35888
1902,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,glass,500ml,1.25,14583
1903,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,plastic,1.5lt,2.26,14978
1904,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,can,330ml,0.55,28656
1905,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,glass,500ml,0.84,29566
1906,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,plastic,1.5lt,1.96,25542
1907,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,can,330ml,0.57,33438
1908,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,glass,500ml,0.57,48401
1909,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.62,23706
1910,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,can,330ml,0.66,14897
1911,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,glass,500ml,0.63,35899
1912,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,plastic,1.5lt,0.88,38987
1913,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,can,330ml,0.3,47500
1914,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,glass,500ml,0.96,23267
1915,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,plastic,1.5lt,2.64,12081
1916,31/10/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,can,330ml,0.5,29863
1917,31/10/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,glass,500ml,0.99,25858
1918,31/10/13,Patra,,21.73444,166301,shop_6,kinder-cola,plastic,1.5lt,2.62,17287
1919,31/10/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,can,330ml,0.72,29967
1920,31/10/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,glass,500ml,0.85,36696
1921,31/10/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.28,27597
1922,31/10/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,can,330ml,0.53,44982
1923,31/10/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,plastic,1.5lt,0.8,49813
1924,31/10/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,can,330ml,0.31,72980
1925,31/10/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,plastic,1.5lt,1.81,20065
1926,31/10/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,can,330ml,0.42,40252
1927,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,glass,500ml,1.49,12098
1928,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,plastic,1.5lt,3.47,8500
1929,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.51,23506
1930,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,glass,500ml,1,29528
1931,31/10/13,Thessaloniki,,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,1.66,27394
1932,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,glass,500ml,1,30080
1933,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,plastic,1.5lt,1.12,37242
1934,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,can,330ml,0.33,56264
1935,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,glass,500ml,0.57,49977
1936,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,plastic,1.5lt,0.91,33585
1937,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,0.93,19220
1938,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,plastic,1.5lt,2.32,15181
1939,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,can,330ml,0.77,12409
1940,31/10/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,plastic,1.5lt,3.75,5470
1941,31/10/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,can,330ml,0.82,9639
1942,31/10/13,Athens,,,671022,shop_3,adult-cola,glass,500ml,1.07,16882
1943,31/10/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,plastic,1.5lt,2.88,11028
1944,31/10/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,can,330ml,0.57,23612
1945,31/10/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,glass,500ml,0.8,23534
1946,31/10/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,0.57,26947
1947,31/10/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,can,330ml,0.63,11549
1948,31/10/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,glass,500ml,0.59,26679
1949,31/10/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,plastic,1.5lt,1.07,20382
1950,31/10/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,can,330ml,0.27,37285
1951,31/10/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,glass,500ml,1,13894
1952,31/10/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,plastic,1.5lt,1.4,17832
1953,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,glass,500ml,1.51,8211
1954,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,plastic,1.5lt,2.92,8221
1955,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,can,330ml,0.88,10807
1956,31/10/13,Larisa,39.63689,,139242,shop_5,adult-cola,glass,500ml,1.15,15970
1957,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,plastic,1.5lt,2.61,10418
1958,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,can,330ml,0.59,24970
1959,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,plastic,1.5lt,0.79,26896
1960,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,can,330ml,0.53,27048
1961,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,glass,500ml,0.61,31670
1962,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,plastic,1.5lt,0.76,33114
1963,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,can,330ml,0.32,33478
1964,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,glass,500ml,0.87,17384
1965,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,plastic,1.5lt,1.71,14198
1966,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,can,330ml,0.58,19368
1967,31/10/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.83,3460
1968,31/10/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,glass,500ml,0.58,59854
1969,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,can,330ml,0.62,35877
1970,31/10/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,can,330ml,0.8,24500
1971,31/10/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,glass,500ml,0.7,48676
1972,31/10/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,glass,500ml,0.87,20285
1973,31/10/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,can,330ml,0.26,68032
1974,31/10/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,glass,500ml,0.7,37392
1975,31/10/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,can,330ml,0.34,38203
1976,31/10/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,glass,500ml,0.57,49672
1977,31/10/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,plastic,1.5lt,1.67,35586
1978,31/10/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,can,330ml,0.66,11210
1979,31/10/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,plastic,1.5lt,2.43,11129
1980,30/11/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,plastic,1.5lt,2.74,9353
1981,30/11/13,Athens,37.97945,23.71622,671022,shop_1,kinder-cola,can,330ml,0.84,10795
1982,30/11/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,glass,500ml,1.2,17394
1983,30/11/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,plastic,1.5lt,2.49,15805
1984,30/11/13,Athens,37.97945,23.71622,671022,shop_1,adult-cola,can,330ml,0.78,15119
1985,30/11/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,plastic,1.5lt,1.94,15291
1986,30/11/13,Athens,37.97945,23.71622,671022,shop_1,orange-power,can,330ml,0.3,47846
1987,30/11/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,can,330ml,0.35,29062
1988,30/11/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,glass,500ml,1.02,14310
1989,30/11/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,plastic,1.5lt,1.87,13639
1990,30/11/13,Athens,37.97945,23.71622,671022,shop_1,lemon-boost,can,330ml,0.55,19281
1991,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,plastic,1.5lt,2.43,12954
1992,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,kinder-cola,can,330ml,0.76,15185
1993,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,glass,500ml,0.91,29472
1994,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,adult-cola,can,330ml,0.56,30652
1995,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,glass,500ml,0.7,46133
1996,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,plastic,1.5lt,1.94,19066
1997,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,orange-power,can,330ml,0.51,28521
1998,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,glass,500ml,0.65,41646
1999,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,gazoza,plastic,1.5lt,1.02,24603
2000,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,glass,500ml,1.18,11166
2001,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,plastic,1.5lt,1.48,20252
2002,30/11/13,Irakleion,35.32787,25.14341,135432,shop_2,lemon-boost,can,330ml,0.42,32649
2003,30/11/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,glass,500ml,0.87,23921
2004,30/11/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,plastic,1.5lt,2.43,14926
2005,30/11/13,Patra,38.24444,21.73444,166301,shop_6,kinder-cola,can,330ml,0.65,25484
2006,30/11/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,glass,500ml,1.31,20586
2007,30/11/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,plastic,1.5lt,2.8,21118
2008,30/11/13,Patra,38.24444,21.73444,166301,shop_6,adult-cola,can,330ml,0.68,30488
2009,30/11/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,glass,500ml,0.82,36228
2010,30/11/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,plastic,1.5lt,1.92,26706
2011,30/11/13,Patra,38.24444,21.73444,166301,shop_6,orange-power,can,330ml,0.52,43112
2012,30/11/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,glass,500ml,0.62,49852
2013,30/11/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,glass,500ml,1.02,23604
2014,30/11/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,plastic,1.5lt,2.23,17929
2015,30/11/13,Patra,38.24444,21.73444,166301,shop_6,lemon-boost,can,330ml,0.53,29952
2016,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,glass,500ml,1.32,12874
2017,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,plastic,1.5lt,3.53,8847
2018,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,kinder-cola,can,330ml,0.87,14928
2019,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,glass,500ml,1.15,24000
2020,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,plastic,1.5lt,3.09,10375
2021,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,adult-cola,can,330ml,0.73,22693
2022,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,glass,500ml,0.83,31627
2023,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,can,330ml,0.52,31318
2024,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,glass,500ml,0.56,51616
2025,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,plastic,1.5lt,0.99,29589
2026,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,gazoza,can,330ml,0.35,40974
2027,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,plastic,1.5lt,1.77,16743
2028,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,can,330ml,0.32,37586
2029,30/11/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,plastic,1.5lt,3.74,4885
2030,30/11/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,can,330ml,1.02,5931
2031,30/11/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,glass,500ml,0.83,21205
2032,30/11/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,plastic,1.5lt,1.34,18518
2033,30/11/13,Athens,37.96245,23.68708,671022,shop_3,adult-cola,can,330ml,0.58,23162
2034,30/11/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,glass,500ml,0.8,20722
2035,30/11/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,plastic,1.5lt,2.38,8028
2036,30/11/13,Athens,37.96245,23.68708,671022,shop_3,orange-power,can,330ml,0.5,21696
2037,30/11/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,plastic,1.5lt,1.36,13687
2038,30/11/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,glass,500ml,0.94,11487
2039,30/11/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,plastic,1.5lt,3.05,3301
2040,30/11/13,Athens,37.96245,23.68708,671022,shop_3,lemon-boost,can,330ml,0.62,13597
2041,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,glass,500ml,1.25,11955
2042,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,plastic,1.5lt,2.49,10189
2043,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,adult-cola,glass,500ml,1.28,15242
2044,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,glass,500ml,0.85,23031
2045,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,plastic,1.5lt,1.63,17267
2046,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,glass,500ml,0.59,33294
2047,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,plastic,1.5lt,1,20793
2048,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,gazoza,can,330ml,0.3,43696
2049,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,glass,500ml,1.22,6988
2050,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,plastic,1.5lt,2.06,12010
2051,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,lemon-boost,can,330ml,0.66,13304
2052,30/11/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,plastic,1.5lt,1.04,24503
2053,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,orange-power,can,330ml,0.39,30279
2054,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,orange-power,plastic,1.5lt,1.38,25013
2055,30/11/13,Athens,37.96245,23.68708,671022,shop_3,kinder-cola,glass,500ml,1.1,10448
2056,30/11/13,Larisa,39.63689,22.41761,139242,shop_5,kinder-cola,can,330ml,0.5,15141
2057,30/11/13,Patra,38.24444,21.73444,166301,shop_6,gazoza,plastic,1.5lt,0.88,45457
2058,30/11/13,Thessaloniki,40.64361,22.93086,347001,shop_4,lemon-boost,glass,500ml,1.04,19581
2059,30/11/13,Athens,37.97945,23.71622,671022,shop_1,gazoza,glass,500ml,0.54,46315
2060,30/11/13,Athens,37.96245,23.68708,671022,shop_3,gazoza,can,330ml,0.23,47110
